#  Magnitude  Err_Magnitude  HJD-2450000  [Seeing  Background  Airmass  ExposureTime[s]  QualityParameter  [Flux  Err_Flux  [PhotScale  Chi^2/Pixel]]]
19.218 0.077 7561.6556199998595 3.98 1228.0 0.0 0 0
19.239 0.071 7561.772849999834 5.51 602.0 0.0 0 0
19.194 0.093 7562.533150000032 5.97 852.0 0.0 0 0
19.284 0.071 7562.64935000008 4.94 745.0 0.0 0 0
19.147 0.069 7566.614560000133 7.59 289.0 0.0 0 0
19.242 0.048 7566.726999999955 5.52 222.0 0.0 0 0
19.272 0.065 7566.826169999782 5.55 409.0 0.0 0 0
19.276 0.062 7567.534440000076 5.30 430.0 0.0 0 0
19.232 0.050 7567.653719999827 4.51 344.0 0.0 0 0
19.160 0.058 7567.756029999815 5.92 357.0 0.0 0 0
19.104 0.071 7567.854350000154 6.27 517.0 0.0 0 0
19.154 0.047 7568.628450000193 5.87 227.0 0.0 0 0
19.133 0.065 7568.754850000143 7.21 285.0 0.0 0 0
19.099 0.066 7569.523109999951 7.44 346.0 0.0 0 0
19.166 0.059 7569.545940000098 6.13 269.0 0.0 0 0
19.179 0.045 7569.6564199998975 5.00 270.0 0.0 0 0
19.265 0.063 7569.772350000218 6.32 302.0 0.0 0 0
19.113 0.037 7570.596499999985 4.86 309.0 0.0 0 0
19.036 0.043 7570.693990000058 6.17 210.0 0.0 0 0
19.251 0.050 7570.7362500000745 5.74 247.0 0.0 0 0
19.148 0.050 7570.784080000129 5.98 282.0 0.0 0 0
19.264 0.079 7570.845230000094 7.41 325.0 0.0 0 0
19.159 0.046 7573.604480000213 5.76 212.0 0.0 0 0
19.139 0.040 7573.655470000114 5.22 187.0 0.0 0 0
19.038 0.042 7573.709350000136 6.14 189.0 0.0 0 0
19.229 0.058 7575.537080000155 6.46 235.0 0.0 0 0
19.019 0.050 7575.586319999769 6.94 207.0 0.0 0 0
19.158 0.045 7575.638929999899 5.88 206.0 0.0 0 0
19.109 0.034 7575.689040000085 4.47 181.0 0.0 0 0
